clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
8.775,8,26,5957,6496,267,40,18,40,54.282,4348,3964,384,0,5112,4,0,26
8.775,24,26,8261,8002,268,24,19,24,60.805,5921,5537,384,0,7017,8,8,26
8.847,8,26,5928,6596,269,43,18,43,53.441,4423,4039,384,0,5106,4,0,26
8.847,24,26,8215,8212,270,27,19,27,63.378,6030,5646,384,0,7559,8,8,26
8.26,16,32,6649,7329,273,40,21,40,57.07,4899,4638,256,5,5428,8,0,32
8.26,32,32,9187,8855,274,24,22,24,65.957,6420,6159,256,5,7990,12,8,32
8.662,16,40,9586,9310,390,54,22,54,68.346,7484,7228,256,0,8962,8,0,40
8.279,40,40,12296,11986,391,38,23,38,77.053,9661,9405,256,0,11657,20,0,40
8.67,16,40,11399,10121,518,73,22,73,70.734,8627,8371,256,0,10938,8,0,40
8.904,40,80,17792,16183,519,41,39,41,117.923,13977,13721,256,0,15714,18,0,80
8.63,16,40,11475,10973,774,102,22,102,71.032,9226,8970,256,0,10551,8,0,40
8.886,40,114,26384,19888,775,38,53,38,160.74,21613,21357,256,0,23866,20,0,114
8.659,8,40,29440,14673,522,69,24,69,71.707,12686,9930,384,2372,23287,4,0,40
8.034,32,160,45428,27243,523,21,73,21,221.582,26352,20524,384,5444,34157,16,0,160
8.73,8,40,29445,14818,524,72,24,72,72.067,12739,9983,384,2372,23280,4,0,40
8.106,32,160,45400,27482,525,24,73,24,217.542,25720,19892,384,5444,33928,16,0,160
7.931,8,40,29352,14658,528,69,24,69,104.545,12796,10040,384,2372,23503,4,0,40
7.307,32,160,45574,27330,529,21,73,21,242.221,26206,20378,384,5444,34250,16,0,160
8.659,8,40,29467,14745,523,69,25,69,84.235,12642,9886,384,2372,23298,4,0,40
8.034,32,160,45450,27315,524,21,74,21,207.83,26303,20475,384,5444,33676,16,0,160
8.73,8,40,29438,14845,525,72,25,72,93.983,12663,9907,384,2372,23305,4,0,40
8.106,32,160,45404,27528,526,24,74,24,230.608,26612,20784,384,5444,33837,16,0,160
7.931,16,40,29478,14844,529,69,25,69,164.815,12663,10030,256,2377,23419,8,0,40
7.307,40,160,45695,27516,530,21,74,21,312.685,25652,19947,256,5449,34032,20,0,160
7.95,16,40,30508,15667,646,83,22,83,179.76,13956,11328,256,2372,24418,8,0,40
7.894,40,160,47213,29557,647,35,71,35,331.602,28511,22811,256,5444,35836,20,0,160
7.969,16,40,31355,16396,774,102,22,102,183.823,14920,12292,256,2372,25295,8,0,40
7.894,40,160,47517,30705,775,38,71,38,335.405,30634,24934,256,5444,36633,16,0,160
7.984,16,40,31316,17394,1030,131,22,131,199.682,15304,12677,256,2371,25761,8,0,40
8.518,40,160,48757,31205,1031,35,71,35,386.128,35386,29686,256,5444,38247,20,0,160
8.172,8,5,2765,2228,14,7,12,7,19.694,1937,1169,768,0,1901,0,8,5
8.172,64,5,2762,3413,15,7,13,7,42.426,3157,2389,768,0,2817,0,64,5
8.172,8,5,2934,2285,16,8,12,8,18.185,1994,1226,768,0,1970,0,8,5
8.172,64,5,3246,4902,17,8,13,8,38.189,3238,2470,768,0,2888,0,64,5
8.815,8,5,2934,2555,20,14,12,14,18.846,2158,1390,768,0,1997,0,8,5
8.815,64,5,3080,5632,21,14,13,14,36.37,3313,2545,768,0,2859,0,64,5
8.172,8,40,5692,4631,28,7,26,7,46.737,3996,3228,768,0,3954,0,8,40
8.172,64,40,5692,6144,29,7,27,7,68.485,5261,4493,768,0,4671,0,64,40
8.172,8,5,2537,2299,15,7,13,7,20.352,2169,1401,768,0,1735,0,8,5
8.172,64,5,2530,3484,16,7,14,7,45.244,3278,2510,768,0,2571,0,64,5
8.172,8,5,2625,2328,17,8,13,8,22.257,2316,1548,768,0,1827,0,8,5
8.172,64,5,2589,3551,18,8,14,8,46.632,3706,2938,768,0,2872,0,64,5
8.815,8,5,2733,2567,21,14,13,14,22.002,2427,1659,768,0,1832,0,8,5
8.815,64,5,2736,3788,22,14,14,14,45.391,3689,2921,768,0,2809,0,64,5
8.172,24,40,5561,4931,29,7,27,7,48.298,4005,3490,512,3,3463,8,8,40
8.172,80,40,5557,6444,30,7,28,7,69.518,5127,4611,512,4,4168,8,64,40
8.172,32,40,8757,6455,138,13,24,13,52.786,6530,6018,512,0,7306,16,0,40
8.172,144,40,8753,10910,139,13,25,13,78.544,8454,7942,512,0,7771,72,0,40
8.759,32,80,12438,10311,266,22,40,22,81.758,9313,8801,512,0,9997,16,0,80
8.172,144,126,21538,20880,267,14,59,14,154.324,16328,15816,512,0,18474,72,0,126
8.759,32,112,20951,15827,522,44,56,44,107.867,16629,16117,512,0,18104,16,0,112
8.842,144,126,25257,22520,523,20,59,20,172.126,21931,21419,512,0,23810,72,0,126
8.797,32,112,23671,18136,1034,69,56,69,120.2,19610,19098,512,0,20808,16,0,112
9.383,144,126,36597,22389,1035,13,59,13,182.316,28560,28048,512,0,33588,72,0,126
8.172,8,5,2938,2295,16,8,12,8,17.53,1974,1206,768,0,2008,0,8,5
8.172,64,5,3113,3512,17,8,13,8,37.553,3187,2419,768,0,2931,0,64,5
7.307,8,5,3107,2352,18,9,12,9,17.928,2038,1270,768,0,2469,0,8,5
7.307,64,5,3597,5001,19,9,13,9,32.589,3247,2479,768,0,3002,0,64,5
8.181,8,5,3121,2644,22,15,12,15,17.759,2237,1469,768,0,2436,0,8,5
8.181,64,5,3431,5745,23,15,13,15,32.994,3334,2566,768,0,2970,0,64,5
7.307,8,40,5864,4694,30,8,26,8,45.651,4071,3303,768,0,4256,0,8,40
7.307,64,40,6042,6239,31,8,27,8,62.509,5301,4533,768,0,4784,0,64,40
8.172,8,5,2709,2362,17,8,13,8,18.542,2157,1389,768,0,1841,0,8,5
8.172,64,5,2880,4971,18,8,14,8,41.867,3265,2497,768,0,2684,0,64,5
8.102,8,5,2797,2391,19,9,13,9,19.915,2225,1457,768,0,1868,0,8,5
8.102,64,5,2939,5038,20,9,14,9,41.866,3740,2972,768,0,2988,0,64,5
8.181,8,5,2905,2628,23,15,13,15,20.526,2426,1658,768,0,2265,0,8,5
8.181,64,5,3086,5737,24,15,14,15,39.017,3737,2969,768,0,2923,0,64,5
7.307,24,40,5733,4994,31,8,27,8,46.99,4011,3496,512,3,3568,8,8,40
7.307,80,40,5907,9323,32,8,28,8,63.628,5259,4744,512,3,4285,8,64,40
7.894,32,40,8929,6512,140,14,24,14,51.371,6483,5971,512,0,7413,16,0,40
7.894,144,40,9103,15639,141,14,25,14,72.281,8290,7778,512,0,7882,72,0,40
7.894,32,80,12579,10372,268,23,40,23,80.996,9441,8929,512,0,10520,16,0,80
7.977,144,126,21857,21666,269,15,59,15,147.489,16896,16384,512,0,18269,72,0,126
8.48,32,112,21106,15895,524,45,56,45,110.413,16547,16035,512,0,18511,16,0,112
7.931,144,126,25576,23305,525,21,59,21,164.44,21063,20551,512,0,22106,72,0,126
8.518,32,112,23826,18218,1036,70,56,70,120.088,19697,19185,512,0,20890,16,0,112
8.555,144,126,36916,23189,1037,14,59,14,176.208,28779,28267,512,0,33387,72,0,126
8.815,8,14,3471,2939,20,14,15,14,30.254,2238,1470,768,0,2380,0,8,14
8.815,64,14,3468,4160,21,14,16,14,49.349,3440,2672,768,0,3234,0,64,14
8.834,8,14,3640,2996,22,15,15,15,29.578,2329,1561,768,0,2774,0,8,14
8.834,64,14,3951,6109,23,15,16,15,43.968,3488,2720,768,0,3304,0,64,14
8.172,8,14,3640,3281,26,21,15,21,30.025,2457,1689,768,0,2736,0,8,14
8.172,64,14,3786,6858,27,21,16,21,41.395,3630,2862,768,0,3275,0,64,14
8.815,8,40,5917,5017,34,14,26,14,57.181,4262,3494,768,0,4372,0,8,40
8.815,64,40,5917,6566,35,14,27,14,69.857,5470,4702,768,0,4896,0,64,40
8.815,8,14,3242,3006,21,14,16,14,33.43,2349,1581,768,0,2147,0,8,14
8.815,64,14,3235,6083,22,14,17,14,54.761,3551,2783,768,0,2986,0,64,14
8.834,8,14,3330,3026,23,15,16,15,34.962,2552,1784,768,0,2240,0,8,14
8.834,64,14,3294,6141,24,15,17,15,56.3,4006,3238,768,0,3289,0,64,14
8.172,8,14,3438,3260,27,21,16,21,34.329,2654,1886,768,0,2569,0,8,14
8.172,64,14,3441,6837,28,21,17,21,52.7,3974,3206,768,0,3360,0,64,14
8.815,24,40,5786,5317,35,14,27,14,56.306,4200,3684,512,4,3752,8,8,40
8.815,80,40,5782,10114,36,14,28,14,74.189,5480,4964,512,4,4398,8,64,40
8.797,32,40,8982,6789,144,20,24,20,65.558,6610,6098,512,0,7592,16,0,40
8.797,144,40,8978,16384,145,20,25,20,84.871,8369,7857,512,0,7985,72,0,40
8.815,32,80,12631,10621,272,29,40,29,100.097,9589,9077,512,0,10345,16,0,80
8.797,144,126,21731,22381,273,21,59,21,173.447,17257,16745,512,0,18910,72,0,126
9.365,32,112,21145,16156,528,51,56,51,127.16,16582,16070,512,0,18395,16,0,112
9.346,144,126,25451,24037,529,27,59,27,185.999,21609,21097,512,0,24013,72,0,126
9.421,32,112,23865,18458,1040,76,56,76,134.177,20038,19526,512,0,21152,16,0,112
9.44,144,126,36791,23901,1041,20,59,20,193.654,29003,28491,512,0,34750,72,0,126
9.063,8,14,3506,2748,28,7,15,7,31.066,2358,1590,768,0,2413,0,8,14
9.044,64,17,3660,4394,29,7,17,7,52.377,3600,2832,768,0,3231,0,64,17
9.071,8,14,3676,2822,30,8,15,8,30.699,2413,1645,768,0,2679,0,8,14
9.063,64,17,4143,7286,31,8,17,8,47.726,3665,2897,768,0,3301,0,64,17
8.797,8,14,3674,3077,34,14,15,14,32.079,2676,1908,768,0,2634,0,8,14
8.797,64,17,3977,8009,35,14,17,14,44.859,3817,3049,768,0,3266,0,64,17
9.063,8,40,5696,4821,42,7,26,7,53.554,4228,3460,768,0,3767,0,8,40
9.044,64,40,5949,6693,43,7,27,7,67.641,5462,4694,768,0,4834,0,64,40
9.063,8,14,3277,2815,29,7,16,7,34.23,2474,1706,768,0,2180,0,8,14
9.044,64,17,3427,4461,30,7,18,7,57.568,3672,2904,768,0,2984,0,64,17
9.071,8,14,3365,2832,31,8,16,8,35.495,2533,1765,768,0,2273,0,8,14
9.063,64,17,3486,4517,32,8,18,8,57.123,4154,3386,768,0,3285,0,64,17
8.797,8,14,3473,3060,35,14,16,14,35.768,2672,1904,768,0,2473,0,8,14
8.797,64,17,3633,4741,36,14,18,14,56.78,4117,3349,768,0,3221,0,64,17
9.063,24,40,5565,5121,43,7,27,7,55.165,4161,3646,512,3,3269,8,8,40
9.044,80,40,5814,6993,44,7,28,7,72.747,5458,4943,512,3,4330,8,64,40
9.044,32,40,8761,6584,152,13,24,13,66.474,6902,6390,512,0,7372,16,0,40
9.025,144,40,9010,11383,153,13,25,13,86.643,8831,8319,512,0,7925,72,0,40
9.044,32,80,12410,10421,280,22,40,22,99.871,9608,9096,512,0,10061,16,0,80
9.063,144,126,21763,21313,281,14,59,14,171.044,16794,16282,512,0,18695,72,0,126
9.631,32,112,20923,15962,536,44,56,44,131.973,17002,16490,512,0,18165,16,0,112
9.421,144,126,25482,22977,537,20,59,20,186.353,21548,21036,512,0,23907,72,0,126
9.668,32,112,23644,18250,1048,69,56,69,136.633,20394,19882,512,0,21241,16,0,112
9.631,144,126,36823,22828,1049,13,59,13,190.645,28886,28374,512,0,33689,72,0,126
8.172,8,5,2794,2343,15,7,13,7,22.146,2359,1591,768,0,2067,0,8,5
8.172,64,5,2794,3528,16,7,14,7,50.661,3247,2479,768,0,2852,0,64,5
8.172,8,5,2963,2400,17,8,13,8,21.833,2329,1561,768,0,2072,0,8,5
8.172,64,5,3278,5017,18,8,14,8,43.048,3305,2537,768,0,2921,0,64,5
8.815,8,5,2963,2670,21,14,13,14,19.948,2243,1475,768,0,2030,0,8,5
8.815,64,5,3112,5747,22,14,14,14,41.561,3414,2646,768,0,2892,0,64,5
8.172,8,40,5721,4746,29,7,27,7,54.277,4095,3327,768,0,3987,0,8,40
8.172,64,40,5724,6259,30,7,28,7,87.991,5339,4571,768,0,4696,0,64,40
8.172,8,5,2566,2414,16,7,14,7,23.921,2149,1381,768,0,1702,0,8,5
8.172,64,5,2562,3599,17,7,15,7,58.277,3363,2595,768,0,2606,0,64,5
8.172,8,5,2654,2443,18,8,14,8,25.727,2286,1518,768,0,1795,0,8,5
8.172,64,5,2621,5058,19,8,15,8,61.539,3783,3015,768,0,2905,0,64,5
8.815,8,5,2762,2682,22,14,14,14,28.448,2442,1674,768,0,1865,0,8,5
8.815,64,5,2768,5759,23,14,15,14,59.964,3770,3002,768,0,2834,0,64,5
8.172,24,40,5590,5046,30,7,28,7,58.238,3948,3432,512,4,3490,8,8,40
8.172,80,40,5589,6559,31,7,29,7,93.239,5156,4640,512,4,4201,8,64,40
8.172,32,40,8786,6570,139,13,25,13,67.272,6578,6066,512,0,7339,16,0,40
8.172,144,40,8785,11025,140,13,26,13,105.638,8711,8199,512,0,7805,72,0,40
8.759,32,80,12467,10426,267,22,41,22,101.537,9383,8871,512,0,10453,16,0,80
8.172,144,126,21570,20995,268,14,60,14,193.903,17227,16715,512,0,18565,72,0,126
8.759,32,112,20980,15942,523,44,57,44,130.125,16687,16175,512,0,18139,16,0,112
8.842,144,126,25289,22635,524,20,60,20,198.834,22260,21748,512,0,21792,72,0,126
8.797,32,112,23700,18251,1035,69,57,69,136.409,19975,19463,512,0,20842,16,0,112
9.383,144,126,36629,22504,1036,13,60,13,217.709,28664,28152,512,0,34023,72,0,126
8.172,8,5,2990,2402,17,8,13,8,20.973,2146,1378,768,0,2130,0,8,5
8.172,64,5,2958,3627,18,8,14,8,44.581,3661,2893,768,0,3244,0,64,5
8.172,8,5,3159,2459,19,9,13,9,20.687,2312,1544,768,0,2231,0,8,5
8.172,64,5,3442,5116,20,9,14,9,39.64,3773,3005,768,0,3304,0,64,5
8.834,8,5,3159,2727,23,15,13,15,20.501,2349,1581,768,0,2226,0,8,5
8.834,64,5,3276,5844,24,15,14,15,38.429,3858,3090,768,0,3275,0,64,5
8.172,8,40,5917,4805,31,8,27,8,57.421,4291,3523,768,0,4216,0,8,40
8.172,64,40,5888,6358,32,8,28,8,79.777,5784,5016,768,0,5088,0,64,40
8.172,8,5,2762,2473,18,8,14,8,24.221,2229,1461,768,0,1898,0,8,5
8.172,64,5,2726,3698,19,8,15,8,52.785,3794,3026,768,0,2995,0,64,5
8.172,8,5,2818,2487,20,9,14,9,24.381,2348,1580,768,0,1959,0,8,5
8.172,64,5,2753,5142,21,9,15,9,52.144,4172,3404,768,0,3260,0,64,5
8.834,8,5,2926,2724,24,15,14,15,26.192,2493,1725,768,0,2027,0,8,5
8.834,64,5,2900,5841,25,15,15,15,54.779,4124,3356,768,0,3192,0,64,5
8.172,24,40,5786,5105,32,8,28,8,58.538,4278,3762,512,4,3723,8,8,40
8.172,80,40,5753,6658,33,8,29,8,86.137,5575,5060,512,3,4584,8,64,40
8.759,32,40,8950,6608,141,14,25,14,67.243,6628,6116,512,0,7500,16,0,40
8.759,144,40,8917,11103,142,14,26,14,97.43,8778,8266,512,0,8142,72,0,40
8.778,32,80,12599,10464,269,23,41,23,101.148,9491,8979,512,0,10214,16,0,80
8.759,144,126,21670,21769,270,15,60,15,178.211,16705,16193,512,0,19081,72,0,126
8.759,32,112,21112,15979,525,45,57,45,131.505,16548,16036,512,0,18306,16,0,112
8.759,144,126,25389,23408,526,21,60,21,189.681,22299,21787,512,0,22054,72,0,126
9.383,32,112,23832,18290,1037,70,57,70,134.152,19941,19429,512,0,20946,16,0,112
9.402,144,126,36729,23277,1038,14,60,14,213.656,29137,28625,512,0,33882,72,0,126
8.815,8,5,3123,2681,21,14,13,14,21.439,2266,1498,768,0,2232,0,8,5
8.815,64,5,3123,3902,22,14,14,14,39.6,3582,2814,768,0,3241,0,64,5
8.834,8,5,3291,2733,23,15,13,15,21.643,2332,1564,768,0,2625,0,8,5
8.834,64,5,3606,5850,24,15,14,15,35.78,3657,2889,768,0,3312,0,64,5
8.172,8,5,3291,3012,27,21,13,21,21.239,2397,1629,768,0,2588,0,8,5
8.172,64,5,3440,6589,28,21,14,21,33.643,3778,3010,768,0,3283,0,64,5
8.815,8,40,6049,5080,35,14,27,14,54.712,4326,3558,768,0,4413,0,8,40
8.815,64,40,6052,6629,36,14,28,14,70.811,5688,4920,768,0,5060,0,64,40
8.815,8,5,2894,2748,22,14,14,14,23.924,2352,1584,768,0,1997,0,8,5
8.815,64,5,2890,3969,23,14,15,14,47.041,3649,2881,768,0,2994,0,64,5
8.834,8,5,2950,2761,24,15,14,15,25.178,2473,1705,768,0,2060,0,8,5
8.834,64,5,2917,5876,25,15,15,15,47.452,4093,3325,768,0,3262,0,64,5
8.172,8,5,2994,2981,28,21,14,21,25.266,2549,1781,768,0,2325,0,8,5
8.172,64,5,3000,6558,29,21,15,21,46.769,4015,3247,768,0,3233,0,64,5
8.815,24,40,5918,5380,36,14,28,14,56.539,4341,3825,512,4,3790,8,8,40
8.815,80,40,5917,6929,37,14,29,14,74.821,5493,4977,512,4,4557,8,64,40
8.797,32,40,9018,6865,145,20,25,20,63.434,6802,6290,512,0,7539,16,0,40
8.797,144,40,9017,11356,146,20,26,20,87.839,8747,8235,512,0,8063,72,0,40
8.815,32,80,12667,10725,273,29,41,29,99.247,9674,9162,512,0,10489,16,0,80
8.797,144,126,21770,22482,274,21,60,21,176.295,17261,16749,512,0,18703,72,0,126
9.365,32,112,21180,16238,529,51,57,51,130.69,16630,16118,512,0,18341,16,0,112
9.346,144,126,25489,24119,530,27,60,27,186.926,22249,21737,512,0,22792,72,0,126
9.421,32,112,23900,18562,1041,76,57,76,135.837,20033,19521,512,0,21003,16,0,112
9.44,144,126,36829,24006,1042,20,60,20,201.554,28941,28429,512,0,33757,72,0,126
8.172,8,5,3486,2485,29,7,13,7,22.247,2306,1538,768,0,2602,0,8,5
8.172,64,5,3489,3998,30,7,14,7,40.485,3475,2707,768,0,3326,0,64,5
8.759,8,5,3656,2559,31,8,13,8,21.151,2369,1601,768,0,2868,0,8,5
8.759,64,5,3972,6888,32,8,14,8,34.291,3540,2772,768,0,3396,0,64,5
8.797,8,5,3654,2814,35,14,13,14,22.267,2477,1709,768,0,2823,0,8,5
8.797,64,5,3806,7611,36,14,14,14,33.999,3697,2929,768,0,3360,0,64,5
8.172,8,40,6156,4881,43,7,27,7,53.981,4355,3587,768,0,4148,0,8,40
8.172,64,40,6418,6725,44,7,28,7,68.647,5581,4813,768,0,5185,0,64,40
8.172,8,5,3257,2552,30,7,14,7,24.132,2300,1532,768,0,2369,0,8,5
8.172,64,5,3256,4065,31,7,15,7,46.687,3548,2780,768,0,3079,0,64,5
8.759,8,5,3313,2563,32,8,14,8,25.468,2437,1669,768,0,2432,0,8,5
8.759,64,5,3283,6898,33,8,15,8,43.484,3973,3205,768,0,3353,0,64,5
8.797,8,5,3357,2783,36,14,14,14,26.713,2551,1783,768,0,2566,0,8,5
8.797,64,5,3366,7580,37,14,15,14,43.343,3940,3172,768,0,3218,0,64,5
8.172,24,40,6025,5181,44,7,28,7,59.293,4389,3874,512,3,3650,8,8,40
8.172,80,40,6283,7025,45,7,29,7,73.505,5382,4866,512,4,4676,8,64,40
8.759,32,40,9125,6664,153,13,25,13,66.44,6701,6189,512,0,7651,16,0,40
8.759,144,40,9383,11450,154,13,26,13,83.477,8565,8053,512,0,8181,72,0,40
8.759,32,80,12774,10519,281,22,41,22,101.815,9605,9093,512,0,11015,16,0,80
8.759,144,126,22136,21409,282,14,60,14,172.103,17217,16705,512,0,18694,72,0,126
9.429,32,112,21191,16040,537,44,57,44,127.838,16484,15972,512,0,18353,16,0,112
9.421,144,126,25759,23099,538,20,60,20,183.205,21205,20693,512,0,24047,72,0,126
8.815,32,112,23911,18366,1049,69,57,69,138.046,19694,19182,512,0,21450,16,0,112
9.383,144,126,37099,22957,1050,13,60,13,198.604,28910,28398,512,0,33967,72,0,126
8.85,16,50,7928,6485,138,13,25,13,80.734,4304,3528,776,0,6087,8,0,50
8.85,128,50,8956,11139,139,13,26,13,97.802,6970,6194,776,0,7835,64,0,50
9.437,16,50,8098,6618,140,14,25,14,79.026,4617,3841,776,0,6637,8,0,50
9.437,128,50,9439,15872,141,14,26,14,92.496,6923,6147,776,0,7896,64,0,50
9.474,16,50,8096,6807,144,20,25,20,80.054,4473,3697,776,0,6307,8,0,50
9.474,128,50,9274,16600,145,20,26,20,92.778,7156,6388,768,0,7862,64,0,50
8.85,16,64,9478,8003,152,13,32,13,92.175,6066,5290,776,0,7675,8,0,64
8.85,128,64,10765,12970,153,13,33,13,112.028,8718,7950,768,0,9216,64,0,64
8.85,16,50,7699,6552,139,13,26,13,83.605,4362,3586,776,0,5862,8,0,50
8.85,128,50,8723,11206,140,13,27,13,107.549,7083,6307,776,0,7598,64,0,50
9.437,16,50,7787,6642,141,14,26,14,85.041,4755,3979,776,0,6218,8,0,50
9.437,128,50,8750,15898,142,14,27,14,105.672,7553,6777,776,0,7856,64,0,50
9.474,16,50,7895,6804,145,20,26,20,85.325,4668,3892,776,0,6154,8,0,50
9.474,128,50,8897,16593,146,20,27,20,104.054,7488,6712,776,0,7430,64,0,50
8.85,32,64,9347,8303,153,13,33,13,94.863,6057,5534,520,3,7172,16,0,64
8.85,144,64,10630,13270,154,13,34,13,115.044,8427,7912,512,3,8446,72,0,64
8.858,32,64,12287,9737,262,19,30,19,97.89,8678,8166,512,0,10766,16,0,64
8.858,144,64,14082,16826,263,19,31,19,125.471,12829,12317,512,0,12539,72,0,64
8.858,32,80,14656,12410,390,28,38,28,110.601,10917,10405,512,0,13033,16,0,80
8.858,144,126,24787,25655,391,20,57,20,189.387,21128,20616,512,0,21975,72,0,126
9.528,32,112,23168,17984,646,50,54,50,142.642,18571,18059,512,0,21149,16,0,112
9.52,144,126,28442,27043,647,26,57,26,192.404,24541,24029,512,0,25633,72,0,126
8.882,32,112,25889,20290,1158,75,54,75,145.798,22261,21749,512,0,23694,16,0,112
9.461,144,126,39846,26859,1159,19,57,19,205.2,32487,31975,512,0,37167,72,0,126
8.913,16,50,11003,8699,266,22,25,22,85.699,6987,6219,768,0,9418,8,0,50
8.913,64,5,11343,11186,267,14,11,14,41.482,6374,5606,768,0,9644,0,64,5
8.646,16,50,11173,8717,268,23,25,23,85.42,7194,6426,768,0,9519,8,0,50
8.635,64,5,11826,11941,269,15,11,15,38.632,6742,5974,768,0,9706,0,64,5
8.884,16,50,11171,8929,272,29,25,29,86.765,7170,6402,768,0,9447,8,0,50
8.884,64,5,11660,12615,273,21,11,21,37.461,7133,6365,768,0,9673,0,64,5
8.627,16,64,12553,10182,280,22,32,22,97.355,8611,7843,768,0,10545,8,0,64
8.048,64,40,14272,13917,281,14,25,14,65.323,8503,7735,768,0,11280,0,64,40
8.913,16,50,10774,8786,267,22,26,22,93.34,7062,6286,776,0,9192,8,0,50
8.913,64,5,11110,11273,268,14,12,14,48.449,6510,5742,768,0,9397,0,64,5
9.43,16,50,10830,8797,269,23,26,23,92.433,7272,6504,768,0,9234,8,0,50
9.43,64,5,11169,12034,270,15,12,15,46.348,6954,6186,768,0,9690,0,64,5
8.884,16,50,10874,9014,273,29,26,29,91.754,7171,6403,768,0,9176,8,0,50
8.884,64,5,11316,12727,274,21,12,21,44.385,7206,6438,768,0,9757,0,64,5
8.627,32,64,12422,10514,281,22,33,22,98.555,8428,7912,512,4,9531,16,0,64
8.048,80,40,14137,14249,282,14,26,14,65.837,8257,7742,512,3,10952,8,64,40
8.617,32,64,14082,11762,390,28,30,28,106.314,10968,10444,524,0,12366,16,0,64
8.067,144,40,17333,18163,391,20,23,20,77.662,12137,11625,512,0,14597,72,0,40
8.617,32,80,15683,14220,518,37,38,37,121.71,12602,12090,512,0,13283,16,0,80
8.691,144,126,30086,28117,519,21,57,21,160.842,20513,20001,512,0,25419,68,0,126
8.625,32,112,24196,19557,774,59,54,59,141.768,20324,19812,512,0,21321,16,0,112
8.654,144,126,33805,29727,775,27,57,27,175.569,24391,23879,512,0,29055,72,0,126
8.64,32,112,26916,21719,1286,84,54,84,143.602,23550,23038,512,0,24072,16,0,112
8.711,144,126,45145,31431,1287,20,57,20,200.611,36525,36013,512,0,40562,72,0,126
9.224,8,26,7347,7666,522,44,17,44,55.529,5522,4754,768,0,6381,0,8,26
9.224,80,50,12701,12818,523,20,26,20,106.546,9057,8289,768,0,12773,16,48,50
9.158,8,26,7513,7681,524,45,17,45,54.069,5626,4858,768,0,6461,0,8,26
9.158,80,50,13184,13570,525,21,26,21,100.245,9146,8378,768,0,10124,16,48,50
9.195,8,26,7511,7891,528,51,17,51,54.475,5694,4926,768,0,6283,0,8,26
9.195,80,50,13018,14242,529,27,26,27,97.597,9338,8570,768,0,10474,16,48,50
8.571,8,40,8893,9128,536,44,24,44,66.817,7167,6399,768,0,7256,0,8,40
8.846,80,64,14510,14674,537,20,33,20,112.158,10862,10094,768,0,11818,16,48,64
9.224,8,26,7114,7753,523,44,18,44,60.448,5679,4911,768,0,6066,0,8,26
9.224,80,50,12468,12905,524,20,27,20,112.368,9147,8379,768,0,9813,16,48,50
9.741,8,26,7202,7764,525,45,18,45,60.358,5670,4902,768,0,6196,0,8,26
9.741,80,50,12495,13648,526,21,27,21,109.765,9382,8614,768,0,9878,16,48,50
9.195,8,26,7310,7985,529,51,18,51,61.267,5793,5025,768,0,6194,0,8,26
9.195,80,50,12578,14327,530,27,27,27,112.257,9568,8800,768,0,9875,16,48,50
8.571,24,40,8762,9460,537,44,25,44,65.76,6928,6413,512,3,6762,8,8,40
8.846,96,64,14375,15006,538,20,34,20,115.831,10788,10273,512,3,11286,24,48,64
8.59,32,64,13238,12123,646,50,30,50,104.962,10516,9988,528,0,12219,16,0,64
8.847,144,64,17315,19052,647,26,31,26,125.806,15440,14928,512,0,15207,72,0,64
8.866,32,80,15590,14757,774,59,38,59,116.858,12634,12122,512,0,13899,16,0,80
8.59,144,126,27508,27196,775,27,57,27,193.737,23152,22640,512,0,24728,72,0,126
9.26,32,112,24103,20104,1030,81,54,81,150.793,20117,19605,512,0,22269,16,0,112
9.252,144,126,31227,28763,1031,33,57,33,194.877,27657,27145,512,0,27729,72,0,126
8.924,32,112,26823,22489,1542,106,54,106,149.52,23683,23171,512,0,24586,16,0,112
9.216,144,126,42567,28495,1543,26,57,26,200.241,33898,33386,512,0,39469,72,0,126
8.797,16,80,55981,26957,1034,69,40,69,135.395,23215,17708,768,4739,43660,8,0,80
8.815,128,640,123123,89158,1035,13,265,13,777.798,85874,63724,768,21382,95463,64,0,640
8.518,16,80,56151,27031,1036,70,40,70,128.342,23793,18286,768,4739,43836,8,0,80
7.969,128,640,123606,89946,1037,14,265,14,768.395,85752,63602,768,21382,95529,64,0,640
8.768,16,80,56149,27286,1040,76,40,76,137.904,23701,18194,768,4739,43896,8,0,80
7.519,128,640,123440,90669,1041,20,265,20,776.219,85852,63702,768,21382,95547,64,0,640
7.931,16,80,55942,26935,1048,69,40,69,211.315,24456,18949,768,4739,44362,8,0,80
7.95,128,640,123343,89568,1049,13,265,13,854.014,86389,64239,768,21382,95796,64,0,640
8.797,16,80,56008,27024,1035,69,41,69,146.533,23814,18307,768,4739,43729,8,0,80
8.815,128,640,123146,89225,1036,13,266,13,795.25,85700,63550,768,21382,95402,64,0,640
9.314,16,80,56064,27035,1037,70,41,70,152.469,23470,17963,768,4739,43788,8,0,80
8.764,128,640,123173,89978,1038,14,266,14,817.106,86336,64186,768,21382,95426,64,0,640
